stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,9606,0.999,0,0,0.064,0.08,0.998,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000376345,ERBB2,GRB2,9606,0.999,0,0,0.0,0.0,0.934,0.9,0.993
9606.ENSP00000269571,9606.ENSP00000401303,ERBB2,SHC1,9606,0.999,0,0,0.0,0.058,0.921,0.9,0.991
9606.ENSP00000269571,9606.ENSP00000398632,ERBB2,CD44,9606,0.999,0,0,0.0,0.0,0.695,0.9,0.992
9606.ENSP00000269571,9606.ENSP00000362680,ERBB2,SRC,9606,0.999,0,0,0.0,0.049,0.85,0.9,0.98
9606.ENSP00000269571,9606.ENSP00000335153,ERBB2,HSP90AA1,9606,0.999,0,0,0.0,0.0,0.898,0.5,0.985
9606.ENSP00000275493,9606.ENSP00000342235,EGFR,ERBB4,9606,0.996,0,0,0.051,0.0,0.786,0.4,0.977
9606.ENSP00000275493,9606.ENSP00000398632,EGFR,CD44,9606,0.998,0,0,0.0,0.072,0.785,0.0,0.995
9606.ENSP00000275493,9606.ENSP00000287842,EGFR,NRG1,9606,0.999,0,0,0.0,0.074,0.79,0.9,0.997
9606.ENSP00000275493,9606.ENSP00000401303,EGFR,SHC1,9606,0.999,0,0,0.0,0.067,0.995,0.9,0.994
