stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000052754,9606.ENSP00000267101,DCN,ERBB3,9606,0.913,0,0.0,0.0,0.0,0.094,0.9,0.126
9606.ENSP00000052754,9606.ENSP00000265171,DCN,EGF,9606,0.917,0,0.0,0.0,0.0,0.042,0.0,0.916
9606.ENSP00000052754,9606.ENSP00000269571,DCN,ERBB2,9606,0.958,0,0.0,0.0,0.042,0.094,0.9,0.578
9606.ENSP00000052754,9606.ENSP00000275493,DCN,EGFR,9606,0.999,0,0.0,0.0,0.083,0.537,0.9,0.986
9606.ENSP00000230990,9606.ENSP00000269571,HBEGF,ERBB2,9606,0.944,0,0.0,0.0,0.0,0.0,0.4,0.911
9606.ENSP00000230990,9606.ENSP00000244869,HBEGF,EREG,9606,0.959,0,0.0,0.0,0.127,0.0,0.4,0.928
9606.ENSP00000230990,9606.ENSP00000267101,HBEGF,ERBB3,9606,0.991,0,0.0,0.0,0.0,0.0,0.4,0.986
9606.ENSP00000230990,9606.ENSP00000265171,HBEGF,EGF,9606,0.992,0,0.0,0.0,0.0,0.0,0.4,0.988
9606.ENSP00000230990,9606.ENSP00000275493,HBEGF,EGFR,9606,0.999,0,0.0,0.0,0.0,0.812,0.9,0.998
9606.ENSP00000244869,9606.ENSP00000269571,EREG,ERBB2,9606,0.86,0,0.0,0.0,0.0,0.0,0.65,0.616
9606.ENSP00000244869,9606.ENSP00000265171,EREG,EGF,9606,0.958,0,0.0,0.0,0.0,0.405,0.4,0.893
9606.ENSP00000244869,9606.ENSP00000267101,EREG,ERBB3,9606,0.982,0,0.0,0.0,0.0,0.0,0.65,0.952
9606.ENSP00000244869,9606.ENSP00000275493,EREG,EGFR,9606,0.999,0,0.0,0.0,0.042,0.966,0.9,0.996
9606.ENSP00000261769,9606.ENSP00000265171,CDH1,EGF,9606,0.852,0,0.0,0.0,0.043,0.0,0.0,0.851
9606.ENSP00000261769,9606.ENSP00000267101,CDH1,ERBB3,9606,0.856,0,0.0,0.0,0.204,0.108,0.0,0.813
9606.ENSP00000261769,9606.ENSP00000269571,CDH1,ERBB2,9606,0.97,0,0.0,0.0,0.139,0.108,0.0,0.964
9606.ENSP00000261769,9606.ENSP00000275493,CDH1,EGFR,9606,0.999,0,0.0,0.0,0.055,0.815,0.0,0.995
9606.ENSP00000262995,9606.ENSP00000265171,GAB1,EGF,9606,0.826,0,0.0,0.0,0.044,0.046,0.4,0.72
9606.ENSP00000262995,9606.ENSP00000263967,GAB1,PIK3CA,9606,0.92,0,0.0,0.0,0.06,0.041,0.9,0.224
9606.ENSP00000262995,9606.ENSP00000267101,GAB1,ERBB3,9606,0.932,0,0.0,0.0,0.049,0.071,0.9,0.327
9606.ENSP00000262995,9606.ENSP00000269571,GAB1,ERBB2,9606,0.948,0,0.0,0.0,0.049,0.314,0.9,0.3
9606.ENSP00000262995,9606.ENSP00000275493,GAB1,EGFR,9606,0.999,0,0.0,0.0,0.044,0.877,0.9,0.986
9606.ENSP00000263967,9606.ENSP00000265171,PIK3CA,EGF,9606,0.746,0,0.0,0.0,0.0,0.0,0.4,0.595
9606.ENSP00000263967,9606.ENSP00000264033,PIK3CA,CBL,9606,0.887,0,0.0,0.0,0.06,0.629,0.65,0.186
9606.ENSP00000263967,9606.ENSP00000269571,PIK3CA,ERBB2,9606,0.992,0,0.0,0.0,0.0,0.115,0.9,0.927
9606.ENSP00000263967,9606.ENSP00000267101,PIK3CA,ERBB3,9606,0.993,0,0.0,0.0,0.0,0.597,0.9,0.856
9606.ENSP00000263967,9606.ENSP00000275493,PIK3CA,EGFR,9606,0.999,0,0.0,0.0,0.0,0.79,0.9,0.976
9606.ENSP00000264033,9606.ENSP00000267101,CBL,ERBB3,9606,0.732,0,0.0,0.0,0.0,0.489,0.0,0.498
9606.ENSP00000264033,9606.ENSP00000265171,CBL,EGF,9606,0.859,0,0.0,0.0,0.0,0.0,0.5,0.731
9606.ENSP00000264033,9606.ENSP00000269571,CBL,ERBB2,9606,0.944,0,0.0,0.0,0.0,0.8,0.0,0.734
9606.ENSP00000264033,9606.ENSP00000275493,CBL,EGFR,9606,0.999,0,0.0,0.0,0.042,0.996,0.9,0.994
9606.ENSP00000265171,9606.ENSP00000269571,EGF,ERBB2,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000265171,9606.ENSP00000275493,EGF,EGFR,9606,0.999,0,0.0,0.0,0.128,0.999,0.9,0.999
9606.ENSP00000265171,9606.ENSP00000267101,EGF,ERBB3,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,9606,0.999,0,0.0,0.061,0.042,0.986,0.8,0.984
9606.ENSP00000267101,9606.ENSP00000269571,ERBB3,ERBB2,9606,0.999,0,0.0,0.081,0.086,0.997,0.9,0.984
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,9606,0.999,0,0.0,0.064,0.08,0.998,0.9,0.983
9606.ENSP00000265171,9606.ENSP00000335153,EGF,HSP90AA1,9606,0.76,0,0.0,0.0,0.0,0.0,0.5,0.541
9606.ENSP00000265171,9606.ENSP00000362680,EGF,SRC,9606,0.922,0,0.0,0.0,0.0,0.0,0.4,0.876
9606.ENSP00000265171,9606.ENSP00000398632,EGF,CD44,9606,0.922,0,0.0,0.0,0.0,0.0,0.0,0.922
9606.ENSP00000265171,9606.ENSP00000401303,EGF,SHC1,9606,0.924,0,0.0,0.0,0.052,0.292,0.4,0.834
9606.ENSP00000265171,9606.ENSP00000287842,EGF,NRG1,9606,0.972,0,0.0,0.0,0.042,0.423,0.4,0.927
9606.ENSP00000265171,9606.ENSP00000376345,EGF,GRB2,9606,0.995,0,0.0,0.0,0.0,0.0,0.4,0.993
9606.ENSP00000265171,9606.ENSP00000269571,EGF,ERBB2,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000265171,9606.ENSP00000275493,EGF,EGFR,9606,0.999,0,0.0,0.0,0.128,0.999,0.9,0.999
9606.ENSP00000265171,9606.ENSP00000342235,EGF,ERBB4,9606,0.999,0,0.0,0.0,0.136,0.071,0.65,0.997
9606.ENSP00000265171,9606.ENSP00000267101,EGF,ERBB3,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000335153,ERBB3,HSP90AA1,9606,0.916,0,0.0,0.0,0.0,0.237,0.5,0.797
9606.ENSP00000267101,9606.ENSP00000362680,ERBB3,SRC,9606,0.968,0,0.0,0.0,0.044,0.389,0.9,0.525
9606.ENSP00000267101,9606.ENSP00000376345,ERBB3,GRB2,9606,0.999,0,0.0,0.0,0.0,0.893,0.9,0.975
9606.ENSP00000267101,9606.ENSP00000401303,ERBB3,SHC1,9606,0.999,0,0.0,0.0,0.0,0.907,0.9,0.976
9606.ENSP00000267101,9606.ENSP00000342235,ERBB3,ERBB4,9606,0.999,0,0.0,0.061,0.06,0.622,0.9,0.983
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,9606,0.999,0,0.0,0.061,0.042,0.986,0.8,0.984
9606.ENSP00000267101,9606.ENSP00000287842,ERBB3,NRG1,9606,0.999,0,0.0,0.0,0.0,0.992,0.9,0.999
9606.ENSP00000267101,9606.ENSP00000269571,ERBB3,ERBB2,9606,0.999,0,0.0,0.081,0.086,0.997,0.9,0.984
9606.ENSP00000269571,9606.ENSP00000342235,ERBB2,ERBB4,9606,0.999,0,0.0,0.055,0.0,0.85,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000287842,ERBB2,NRG1,9606,0.999,0,0.0,0.0,0.0,0.898,0.9,0.998
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,9606,0.999,0,0.0,0.064,0.08,0.998,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000376345,ERBB2,GRB2,9606,0.999,0,0.0,0.0,0.0,0.934,0.9,0.993
9606.ENSP00000269571,9606.ENSP00000401303,ERBB2,SHC1,9606,0.999,0,0.0,0.0,0.058,0.921,0.9,0.991
9606.ENSP00000269571,9606.ENSP00000398632,ERBB2,CD44,9606,0.999,0,0.0,0.0,0.0,0.695,0.9,0.992
9606.ENSP00000269571,9606.ENSP00000362680,ERBB2,SRC,9606,0.999,0,0.0,0.0,0.049,0.85,0.9,0.98
9606.ENSP00000269571,9606.ENSP00000335153,ERBB2,HSP90AA1,9606,0.999,0,0.0,0.0,0.0,0.898,0.5,0.985
9606.ENSP00000275493,9606.ENSP00000342235,EGFR,ERBB4,9606,0.996,0,0.0,0.051,0.0,0.786,0.4,0.977
9606.ENSP00000275493,9606.ENSP00000398632,EGFR,CD44,9606,0.998,0,0.0,0.0,0.072,0.785,0.0,0.995
9606.ENSP00000275493,9606.ENSP00000287842,EGFR,NRG1,9606,0.999,0,0.0,0.0,0.074,0.79,0.9,0.997
9606.ENSP00000275493,9606.ENSP00000401303,EGFR,SHC1,9606,0.999,0,0.0,0.0,0.067,0.995,0.9,0.994
9606.ENSP00000275493,9606.ENSP00000376345,EGFR,GRB2,9606,0.999,0,0.0,0.0,0.042,0.996,0.9,0.996
9606.ENSP00000275493,9606.ENSP00000335153,EGFR,HSP90AA1,9606,0.999,0,0.0,0.0,0.049,0.854,0.5,0.993
9606.ENSP00000275493,9606.ENSP00000362680,EGFR,SRC,9606,0.999,0,0.0,0.0,0.042,0.928,0.9,0.988
9606.ENSP00000287842,9606.ENSP00000401303,NRG1,SHC1,9606,0.762,0,0.0,0.0,0.0,0.0,0.4,0.621
9606.ENSP00000287842,9606.ENSP00000376345,NRG1,GRB2,9606,0.784,0,0.0,0.0,0.0,0.0,0.4,0.655
9606.ENSP00000287842,9606.ENSP00000362680,NRG1,SRC,9606,0.791,0,0.0,0.0,0.042,0.084,0.4,0.65
9606.ENSP00000287842,9606.ENSP00000342235,NRG1,ERBB4,9606,0.999,0,0.0,0.0,0.0,0.978,0.9,0.999
9606.ENSP00000335153,9606.ENSP00000398632,HSP90AA1,CD44,9606,0.779,0,0.0,0.0,0.043,0.0,0.0,0.779
9606.ENSP00000335153,9606.ENSP00000342235,HSP90AA1,ERBB4,9606,0.809,0,0.0,0.0,0.0,0.448,0.5,0.365
9606.ENSP00000335153,9606.ENSP00000376345,HSP90AA1,GRB2,9606,0.835,0,0.0,0.0,0.078,0.2,0.5,0.606
9606.ENSP00000335153,9606.ENSP00000362680,HSP90AA1,SRC,9606,0.999,0,0.0,0.0,0.042,0.799,0.8,0.994
9606.ENSP00000342235,9606.ENSP00000398632,ERBB4,CD44,9606,0.72,0,0.0,0.0,0.0,0.292,0.0,0.621
9606.ENSP00000342235,9606.ENSP00000362680,ERBB4,SRC,9606,0.916,0,0.0,0.0,0.0,0.23,0.8,0.501
9606.ENSP00000342235,9606.ENSP00000401303,ERBB4,SHC1,9606,0.999,0,0.0,0.0,0.0,0.87,0.9,0.933
9606.ENSP00000342235,9606.ENSP00000376345,ERBB4,GRB2,9606,0.999,0,0.0,0.0,0.0,0.879,0.9,0.95
9606.ENSP00000362680,9606.ENSP00000398632,SRC,CD44,9606,0.972,0,0.0,0.0,0.074,0.624,0.0,0.926
9606.ENSP00000362680,9606.ENSP00000401303,SRC,SHC1,9606,0.999,0,0.0,0.0,0.102,0.792,0.9,0.989
9606.ENSP00000362680,9606.ENSP00000376345,SRC,GRB2,9606,0.999,0,0.0,0.0,0.083,0.558,0.9,0.986
9606.ENSP00000376345,9606.ENSP00000401303,GRB2,SHC1,9606,0.999,0,0.0,0.0,0.099,0.999,0.9,0.999
9606.ENSP00000265171,9606.ENSP00000354910,EGF,NRG2,9606,0.891,0,0.0,0.0,0.0,0.071,0.4,0.82
9606.ENSP00000265171,9606.ENSP00000428056,EGF,PIK3R1,9606,0.911,0,0.0,0.0,0.0,0.292,0.4,0.809
9606.ENSP00000265171,9606.ENSP00000401303,EGF,SHC1,9606,0.924,0,0.0,0.0,0.052,0.292,0.4,0.834
9606.ENSP00000265171,9606.ENSP00000287842,EGF,NRG1,9606,0.972,0,0.0,0.0,0.042,0.423,0.4,0.927
9606.ENSP00000265171,9606.ENSP00000376345,EGF,GRB2,9606,0.995,0,0.0,0.0,0.0,0.0,0.4,0.993
9606.ENSP00000265171,9606.ENSP00000404131,EGF,TGFA,9606,0.998,0,0.0,0.0,0.0,0.0,0.9,0.987
9606.ENSP00000265171,9606.ENSP00000269571,EGF,ERBB2,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000265171,9606.ENSP00000275493,EGF,EGFR,9606,0.999,0,0.0,0.0,0.128,0.999,0.9,0.999
9606.ENSP00000265171,9606.ENSP00000342235,EGF,ERBB4,9606,0.999,0,0.0,0.0,0.136,0.071,0.65,0.997
9606.ENSP00000265171,9606.ENSP00000267101,EGF,ERBB3,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000404131,ERBB3,TGFA,9606,0.998,0,0.0,0.0,0.0,0.0,0.9,0.982
9606.ENSP00000267101,9606.ENSP00000428056,ERBB3,PIK3R1,9606,0.998,0,0.0,0.0,0.0,0.923,0.9,0.779
9606.ENSP00000267101,9606.ENSP00000376345,ERBB3,GRB2,9606,0.999,0,0.0,0.0,0.0,0.893,0.9,0.975
9606.ENSP00000267101,9606.ENSP00000354910,ERBB3,NRG2,9606,0.999,0,0.0,0.0,0.0,0.635,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000401303,ERBB3,SHC1,9606,0.999,0,0.0,0.0,0.0,0.907,0.9,0.976
9606.ENSP00000267101,9606.ENSP00000342235,ERBB3,ERBB4,9606,0.999,0,0.0,0.061,0.06,0.622,0.9,0.983
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,9606,0.999,0,0.0,0.061,0.042,0.986,0.8,0.984
9606.ENSP00000267101,9606.ENSP00000287842,ERBB3,NRG1,9606,0.999,0,0.0,0.0,0.0,0.992,0.9,0.999
9606.ENSP00000267101,9606.ENSP00000269571,ERBB3,ERBB2,9606,0.999,0,0.0,0.081,0.086,0.997,0.9,0.984
9606.ENSP00000269571,9606.ENSP00000354910,ERBB2,NRG2,9606,0.994,0,0.0,0.0,0.0,0.287,0.9,0.929
9606.ENSP00000269571,9606.ENSP00000428056,ERBB2,PIK3R1,9606,0.995,0,0.0,0.0,0.0,0.84,0.9,0.728
9606.ENSP00000269571,9606.ENSP00000404131,ERBB2,TGFA,9606,0.998,0,0.0,0.0,0.0,0.409,0.9,0.978
9606.ENSP00000269571,9606.ENSP00000342235,ERBB2,ERBB4,9606,0.999,0,0.0,0.055,0.0,0.85,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000287842,ERBB2,NRG1,9606,0.999,0,0.0,0.0,0.0,0.898,0.9,0.998
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,9606,0.999,0,0.0,0.064,0.08,0.998,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000376345,ERBB2,GRB2,9606,0.999,0,0.0,0.0,0.0,0.934,0.9,0.993
9606.ENSP00000269571,9606.ENSP00000401303,ERBB2,SHC1,9606,0.999,0,0.0,0.0,0.058,0.921,0.9,0.991
9606.ENSP00000275493,9606.ENSP00000342235,EGFR,ERBB4,9606,0.996,0,0.0,0.051,0.0,0.786,0.4,0.977
9606.ENSP00000275493,9606.ENSP00000354910,EGFR,NRG2,9606,0.996,0,0.0,0.0,0.067,0.287,0.9,0.958
9606.ENSP00000275493,9606.ENSP00000428056,EGFR,PIK3R1,9606,0.998,0,0.0,0.0,0.042,0.9,0.9,0.901
9606.ENSP00000275493,9606.ENSP00000287842,EGFR,NRG1,9606,0.999,0,0.0,0.0,0.074,0.79,0.9,0.997
9606.ENSP00000275493,9606.ENSP00000404131,EGFR,TGFA,9606,0.999,0,0.0,0.0,0.062,0.983,0.9,0.998
9606.ENSP00000275493,9606.ENSP00000401303,EGFR,SHC1,9606,0.999,0,0.0,0.0,0.067,0.995,0.9,0.994
9606.ENSP00000275493,9606.ENSP00000376345,EGFR,GRB2,9606,0.999,0,0.0,0.0,0.042,0.996,0.9,0.996
9606.ENSP00000287842,9606.ENSP00000404131,NRG1,TGFA,9606,0.735,0,0.0,0.0,0.049,0.0,0.0,0.733
9606.ENSP00000287842,9606.ENSP00000401303,NRG1,SHC1,9606,0.762,0,0.0,0.0,0.0,0.0,0.4,0.621
9606.ENSP00000287842,9606.ENSP00000376345,NRG1,GRB2,9606,0.784,0,0.0,0.0,0.0,0.0,0.4,0.655
9606.ENSP00000287842,9606.ENSP00000354910,NRG1,NRG2,9606,0.918,0,0.0,0.0,0.0,0.0,0.9,0.221
9606.ENSP00000287842,9606.ENSP00000342235,NRG1,ERBB4,9606,0.999,0,0.0,0.0,0.0,0.978,0.9,0.999
9606.ENSP00000342235,9606.ENSP00000428056,ERBB4,PIK3R1,9606,0.948,0,0.0,0.0,0.06,0.194,0.9,0.398
9606.ENSP00000342235,9606.ENSP00000404131,ERBB4,TGFA,9606,0.989,0,0.0,0.0,0.0,0.0,0.65,0.971
9606.ENSP00000342235,9606.ENSP00000401303,ERBB4,SHC1,9606,0.999,0,0.0,0.0,0.0,0.87,0.9,0.933
9606.ENSP00000342235,9606.ENSP00000354910,ERBB4,NRG2,9606,0.999,0,0.0,0.0,0.074,0.635,0.9,0.998
9606.ENSP00000342235,9606.ENSP00000376345,ERBB4,GRB2,9606,0.999,0,0.0,0.0,0.0,0.879,0.9,0.95
9606.ENSP00000376345,9606.ENSP00000404131,GRB2,TGFA,9606,0.768,0,0.0,0.0,0.0,0.0,0.4,0.63
9606.ENSP00000376345,9606.ENSP00000428056,GRB2,PIK3R1,9606,0.998,0,0.0,0.0,0.042,0.921,0.4,0.975
9606.ENSP00000376345,9606.ENSP00000401303,GRB2,SHC1,9606,0.999,0,0.0,0.0,0.099,0.999,0.9,0.999
9606.ENSP00000401303,9606.ENSP00000428056,SHC1,PIK3R1,9606,0.971,0,0.0,0.0,0.049,0.878,0.4,0.636
9606.ENSP00000230990,9606.ENSP00000378367,HBEGF,NRG4,9606,0.708,0,0.0,0.0,0.0,0.0,0.4,0.534
9606.ENSP00000230990,9606.ENSP00000354910,HBEGF,NRG2,9606,0.731,0,0.0,0.0,0.0,0.0,0.4,0.571
9606.ENSP00000230990,9606.ENSP00000287842,HBEGF,NRG1,9606,0.746,0,0.0,0.0,0.07,0.0,0.4,0.583
9606.ENSP00000230990,9606.ENSP00000269571,HBEGF,ERBB2,9606,0.944,0,0.0,0.0,0.0,0.0,0.4,0.911
9606.ENSP00000230990,9606.ENSP00000244869,HBEGF,EREG,9606,0.959,0,0.0,0.0,0.127,0.0,0.4,0.928
9606.ENSP00000230990,9606.ENSP00000267101,HBEGF,ERBB3,9606,0.991,0,0.0,0.0,0.0,0.0,0.4,0.986
9606.ENSP00000230990,9606.ENSP00000265171,HBEGF,EGF,9606,0.992,0,0.0,0.0,0.0,0.0,0.4,0.988
9606.ENSP00000230990,9606.ENSP00000342235,HBEGF,ERBB4,9606,0.999,0,0.0,0.0,0.0,0.363,0.9,0.995
9606.ENSP00000244869,9606.ENSP00000361214,EREG,NRG3,9606,0.73,0,0.0,0.0,0.0,0.0,0.4,0.57
9606.ENSP00000244869,9606.ENSP00000378367,EREG,NRG4,9606,0.74,0,0.0,0.0,0.0,0.0,0.4,0.585
9606.ENSP00000244869,9606.ENSP00000354910,EREG,NRG2,9606,0.768,0,0.0,0.0,0.0,0.0,0.4,0.63
9606.ENSP00000244869,9606.ENSP00000287842,EREG,NRG1,9606,0.845,0,0.0,0.0,0.07,0.405,0.4,0.59
9606.ENSP00000244869,9606.ENSP00000269571,EREG,ERBB2,9606,0.86,0,0.0,0.0,0.0,0.0,0.65,0.616
9606.ENSP00000244869,9606.ENSP00000265171,EREG,EGF,9606,0.958,0,0.0,0.0,0.0,0.405,0.4,0.893
9606.ENSP00000244869,9606.ENSP00000267101,EREG,ERBB3,9606,0.982,0,0.0,0.0,0.0,0.0,0.65,0.952
9606.ENSP00000244869,9606.ENSP00000342235,EREG,ERBB4,9606,0.999,0,0.0,0.0,0.0,0.292,0.9,0.994
9606.ENSP00000265171,9606.ENSP00000378367,EGF,NRG4,9606,0.802,0,0.0,0.0,0.042,0.0,0.4,0.684
9606.ENSP00000265171,9606.ENSP00000361214,EGF,NRG3,9606,0.859,0,0.0,0.0,0.0,0.0,0.4,0.775
9606.ENSP00000265171,9606.ENSP00000354910,EGF,NRG2,9606,0.891,0,0.0,0.0,0.0,0.071,0.4,0.82
9606.ENSP00000265171,9606.ENSP00000287842,EGF,NRG1,9606,0.972,0,0.0,0.0,0.042,0.423,0.4,0.927
9606.ENSP00000265171,9606.ENSP00000376345,EGF,GRB2,9606,0.995,0,0.0,0.0,0.0,0.0,0.4,0.993
9606.ENSP00000265171,9606.ENSP00000269571,EGF,ERBB2,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000265171,9606.ENSP00000342235,EGF,ERBB4,9606,0.999,0,0.0,0.0,0.136,0.071,0.65,0.997
9606.ENSP00000265171,9606.ENSP00000267101,EGF,ERBB3,9606,0.999,0,0.0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000361214,ERBB3,NRG3,9606,0.958,0,0.0,0.0,0.0,0.0,0.4,0.933
